782150705027			
782150705034			
782150705041			
782150705058			
782150705065			
782150705072			
782150705089			
782150705096			
782150705102			
782150705119			
782150705126			
782150705133			
782150705140			
782150705157			
782150705164			
782150705171			
782150705188			
782150705195			
782150705201			
782150705218			
782150705225			
782150705232			
782150705249			
782150705256			
782150705263			
782150705270			
782150705287			
782150705294			
782150705300			
782150705317			
782150705324			
782150705331			
782150705348			
782150705355			
782150705362			
782150705379			
782150705386			
782150705393			
782150705409			
782150705416			
782150705423			
782150705430			
782150705447			
782150705454			
782150705461			
782150705478			
782150705485			
782150705492			
782150705508			
782150705515			
782150705522			
782150705539			
782150705546			
782150705553			
782150705560			
782150705577			
782150705584			
782150705591			
782150705607			
782150705614			
782150705621			
782150705638			
782150705645			
782150705652			
782150705669			
782150705676			
782150705683			
782150705690			
782150705706			
782150705713			
782150705720			
782150705737			
782150705744			
782150705751			
782150705768			
782150705775			
782150705782			
782150705799			
782150705805			
782150705812			
782150705829			
782150705836			
782150705843			
782150705850			
782150705867			
782150705874			
782150705881			
782150705898			
782150705904			
782150705911			
782150705928			
782150705935			
782150705942			
782150705959			
782150705966			
782150705973			
782150705980			
782150705997			
782150706000			
782150706017			
782150706024			
782150706031			
782150706048			
782150706055			
782150706062			
782150706079			
782150706086			
782150706093			
782150706109			
782150706116			
782150706123			
782150706130			
782150706147			
782150706154			
782150706161			
782150706178			
782150706185			
782150706192			
782150706208			
782150706215			
782150706222			
782150706239			
782150706246			
782150706253			
782150706260			
782150706277			
782150706284			
782150706291			
782150706307			
782150706314			
782150706321			
782150706338			
782150706345			
782150706352			
782150706369			
782150706376			
782150706383			
782150706390			
782150706406			
782150706413			
782150706420			
782150706437			
782150706444			
782150706451			
782150706468			
782150706475			
782150706482			
782150706499			
782150706505			
782150706512			
782150706529			
782150706536			
782150706543			
782150706550			
782150706567			
782150706574			
782150706581			
782150706598			
782150706604			
782150706611			
782150706628			
782150706635			
782150706642			
782150706659			
782150706666			
782150706673			
782150706680			
782150706697			
782150706703			
782150706710			
782150706727			
782150706734			
782150706741			
782150706758			
782150706765			
782150706772			
782150706789			
782150706796			
782150706802			
782150706819			
782150706826			
782150706833			
782150706840			
782150706857			
782150706864			
782150706871			
782150706888			
782150706895			
782150706901			
782150706918			
782150706925			
782150706932			
782150706949			
782150706956			
782150706963			
782150706970			
782150706987			
782150706994			
782150707007			
782150707014			
782150707021			
782150707038			
782150707045			
782150707052			
782150707069			
782150707076			
782150707083			
782150707090			
782150707106			
782150707113			
782150707120			
782150707137			
782150707144			
782150707151			
782150707168			
782150707175			
782150707182			
782150707199			
782150707205			
782150707212			
782150707229			
782150707236			
782150707243			
782150707250			
782150707267			
782150707274			
782150707281			
782150707298			
782150707304			
782150707311			
782150707328			
782150707335			
782150707342			
782150707359			
782150707366			
782150707373			
782150707380			
782150707397			
782150707403			
782150707410			
782150707427			
782150707434			
782150707441			
782150707458			
782150707465			
782150707472			
782150707489			
7.82151E+11			
782150707502			
782150707519			
782150707526			
782150707533			
782150707540			
782150707557			
782150707564			
782150707571			
782150707588			
782150707595			
782150707601			
782150707618			
782150707625			
782150707632			
782150707649			
782150707656			
782150707663			
782150707670			
782150707687			
782150707694			
782150707700			
782150707717			
782150707724			
782150707731			
782150707748			
782150707755			
782150707762			
782150707779			
782150707786			
782150707793			
782150707809			
782150707816			
782150707823			
782150707830			
782150707847			
782150707854			
782150707861			
782150707878			
782150707885			
782150707892			
782150707908			
782150707915			
782150707922			
782150707939			
782150707946			
782150707953			
782150707960			
782150707977			
782150707984			
782150707991			
782150708004			
782150708011			
782150708028			
782150708035			
782150708042			
782150708059			
782150708066			
782150708073			
782150708080			
782150708097			
782150708103			
782150708110			
782150708127			
782150708134			
782150708141			
782150708158			
782150708165			
782150708172			
782150708189			
782150708196			
782150708202			
782150708219			
782150708226			
782150708233			
782150708240			
782150708257			
782150708264			
782150708271			
782150708288			
782150708295			
782150708301			
782150708318			
782150708325			
782150708332			
782150708349			
782150708356			
782150708363			
782150708370			
782150708387			
782150708394			
782150708400			
782150708417			
782150708424			
782150708431			
782150708448			
782150708455			
782150708462			
782150708479			
782150708486			
782150708493			
782150708509			
782150708516			
782150708523			
782150708530			
782150708547			
782150708554			
782150708561			
782150708578			
782150708585			
782150708592			
782150708608			
782150708615			
782150708622			
782150708639			
782150708646			
782150708653			
782150708660			
782150708677			
782150708684			
782150708691			
782150708707			
782150708714			
782150708721			
782150708738			
782150708745			
782150708752			
782150708769			
782150708776			
782150708783			
782150708790			
782150708806			
782150708813			
782150708820			
782150708837			
782150708844			
782150708851			
782150708868			
782150708875			
782150708882			
782150708899			
782150708905			
782150708912			
782150708929			
782150708936			
782150708943			
782150708950			
782150708967			
782150708974			
782150708981			
782150708998			
782150709001			
782150709018			
782150709025			
782150709032			
782150709049			
782150709056			
782150709063			
782150709070			
782150709087			
782150709094			
782150709100			
782150709117			
782150709124			
782150709131			
782150709148			
782150709155			
782150709162			
782150709179			
782150709186			
782150709193			
782150709209			
782150709216			
782150709223			
782150709230			
782150709247			
782150709254			
782150709261			
782150709278			
782150709285			
782150709292			
782150709308			
782150709315			
782150709322			
782150709339			
782150709346			
782150709353			
782150709360			
782150709377			
782150709384			
782150709391			
782150709407			
782150709414			
782150709421			
782150709438			
782150709445			
782150709452			
782150709469			
782150709476			
782150709483			
782150709490			
782150709506			
782150709513			
782150709520			
782150709537			
782150709544			
782150709551			
782150709568			
782150709575			
782150709582			
782150709599			
782150709605			
782150709612			
782150709629			
782150709636			
782150709643			
782150709650			
782150709667			
782150709674			
782150709681			
782150709698			
782150709704			
782150709711			
782150709728			
782150709735			
782150709742			
782150709759			
782150709766			
782150709773			
782150709780			
782150709797			
782150709803			
782150709810			
782150709827			
782150709834			
782150709841			
782150709858			
782150709865			
782150709872			
782150709889			
782150709896			
782150709902			
782150709919			
782150709926			
782150709933			
782150709940			
782150709957			
782150709964			
782150709971			
782150709988			
782150709995			
782150710007			
782150710014			
782150710021			
782150710038			
782150710045			
782150710052			
782150710069			
782150710076			
782150710083			
782150710090			
782150710106			
782150710113			
782150710120			
782150710137			
782150710144			
782150710151			
782150710168			
782150710175			
782150710182			
782150710199			
782150710205			
782150710212			
782150710229			
782150710236			
782150710243			
782150710250			
782150710267			
782150710274			
782150710281			
782150710298			
782150710304			
782150710311			
782150710328			
782150710335			
782150710342			
782150710359			
782150710366			
782150710373			
782150710380			
782150710397			
782150710403			
782150710410			
782150710427			
782150710434			
782150710441			
782150710458			
782150710465			
782150710472			
782150710489			
782150710496			
782150710502			
782150710519			
782150710526			
782150710533			
782150710540			
782150710557			
782150710564			
782150710571			
782150710588			
782150710595			
782150710601			
782150710618			
782150710625			
782150710632			
782150710649			
782150710656			
782150710663			
782150710670			
782150710687			
782150710694			
782150710700			
782150710717			
782150710724			
782150710731			
782150710748			
782150710755			
782150710762			
782150710779			
782150710786			
782150710793			
782150710809			
782150710816			
782150710823			
782150710830			
782150710847			
782150710854			
782150710861			
782150710878			
782150710885			
782150710892			
782150710908			
782150710915			
782150710922			
782150710939			
782150710946			
782150710953			
782150710960			
782150710977			
782150710984			
782150710991			
782150711004			
782150711011			
782150711028			
